Station,Station_Name,X,Y,year,quarter,species,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,COD,TSS,Coliform,Alkalinity,Transparency,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,H2S
NB11,Cửa sông Hòn Dấu,2316995,413685,2026,3,ALL,,,,,,,,,,,,,0.001308208447881,0.001755348755978,0.0001038050686474,0.0006183869554661,0.0011061264667659,0.0001685166789684,0.0093290209770202,0.0003983140632044,
NB11,Cửa sông Hòn Dấu,2316995,413685,2026,4,ALL,,,,,,,,,,,,,0.001308208447881,0.0020955309737473,0.0001038050686474,0.0001962586102308,0.0005514944787137,0.0001685166789684,0.0131192561239004,0.0002382395323365,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2316901,424936,2025,1,ALL,,,,,,,,,,,,,0.0014855570625513,0.0023615111131221,0.0001038050686474,0.0,0.0042303069494664,0.0001685166789684,0.0559552013874053,0.0359962619841098,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2316901,424936,2025,2,ALL,,,,,,,,,,,,,0.001308208447881,0.001572067849338,0.0001038050686474,5.809242065879516e-05,0.0012294668704271,0.0001685166789684,0.0203487705439329,0.0005246857181191,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2316901,424936,2025,3,ALL,,,,,,,,,,,,,0.0013036195887252,0.0018690954893827,0.0001038050686474,0.002501884009689,0.0021334616467356,0.0001685166789684,0.0210651867091655,0.00047222620924,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2316901,424936,2025,4,ALL,,,,,,,,,,,,,0.001308208447881,0.0019146368140354,0.0001038050686474,0.0,0.0011608261847868,0.0001685166789684,0.0111842714250087,4.378235462354496e-05,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2316901,424936,2026,1,ALL,,,,,,,,,,,,,0.0013905951054766,0.0017211127560585,0.0001038050686474,0.0,0.0014661292079836,0.0001685166789684,0.0011308232787996,0.0,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2316901,424936,2026,2,ALL,,,,,,,,,,,,,0.001308208447881,0.001665694406256,0.0001038050686474,0.0002734866866376,0.0008897164952941,0.0001685166789684,0.018756166100502,0.0003952825791202,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2316901,424936,2026,3,ALL,,,,,,,,,,,,,0.001308208447881,0.0019881478510797,0.0001038050686474,0.0053493874147534,0.0010296022519469,0.0001685166789684,0.0173124372959136,0.0003647696285042,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2316901,424936,2026,4,ALL,,,,,,,,,,,,,0.001308208447881,0.0017272504046559,0.0001038050686474,0.0002121487341355,0.0010275902459397,0.0001685166789684,0.0112937064841389,0.0003584561636671,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2025,1,cobia,5.608863353729248,20.08830070495605,8.121416091918945,30.26846504211425,0.0770919844508171,0.0168538521975278,37.6765022277832,70.43240356445312,6.146604061126709,0.0,144.12388610839844,0.0,,,,,,,,,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2025,2,cobia,5.706204891204834,24.22986602783203,8.153635025024414,30.46405792236328,0.0849013775587081,0.015869116410613,34.184295654296875,61.201454162597656,4.330818176269531,0.0,113.0936050415039,0.9761244654655457,,,,,,,,,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2025,3,cobia,5.732293128967285,25.7551383972168,8.140069007873535,30.00365257263184,0.0771665796637535,0.0255569871515035,40.97472381591797,111.01409149169922,4.929582595825195,0.0,132.12496948242188,2.38965392112732,,,,,,,,,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2025,4,cobia,5.972313404083252,24.07644271850586,8.128840446472168,29.896785736083984,0.0720548182725906,0.0248966254293918,36.788272857666016,88.57689666748047,4.696924686431885,0.0,133.76885986328125,2.018431663513184,,,,,,,,,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2026,1,cobia,6.774733543395996,20.96192741394043,8.20649242401123,31.13353729248047,0.0761056169867515,0.0239307582378387,31.597036361694336,68.2966537475586,5.0103254318237305,265.1756896972656,112.91072082519533,0.5105737447738647,,,,,,,,,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2026,2,cobia,5.908039093017578,26.1206169128418,8.24092960357666,30.78864097595215,0.0810149610042572,0.026434239000082,33.402095794677734,78.1416244506836,3.685160636901856,0.0,120.04369354248048,0.3393434286117553,,,,,,,,,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2026,3,cobia,5.622533321380615,27.42506980895996,8.162348747253418,30.167490005493164,0.0651034563779831,0.0317740216851234,38.28851318359375,112.26971435546876,2.2873709201812744,59.26087951660156,127.4275131225586,0.0,,,,,,,,,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2026,4,cobia,5.950279235839844,24.618274688720703,8.186640739440918,30.65057182312012,0.0676916018128395,0.0312678478658199,37.58734130859375,103.43244171142578,1.665055751800537,0.0,113.99109649658205,0.0,,,,,,,,,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2025,1,cobia,6.218019485473633,20.06284713745117,8.174726486206055,30.4688777923584,0.0868374928832054,0.0170841645449399,36.613887786865234,75.63676452636719,4.287375450134277,0.0,127.4461898803711,0.0,,,,,,,,,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2025,2,cobia,5.713855266571045,24.97750473022461,8.228517532348633,30.27695846557617,0.090085856616497,0.012560436502099,35.56553268432617,66.38613891601562,5.131765365600586,0.0,124.17317199707033,0.0,,,,,,,,,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2025,3,cobia,5.967110633850098,26.38102531433105,8.26248836517334,29.7655086517334,0.0794660523533821,0.0337430834770202,40.67945098876953,95.47785949707033,7.585952281951904,0.0,142.2724151611328,0.0,,,,,,,,,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2025,4,cobia,6.4027509689331055,24.206159591674805,8.20903205871582,29.7290153503418,0.0769353657960891,0.0196728780865669,38.04598236083984,80.12450408935547,6.223141193389893,52.19148254394531,130.4773406982422,0.0,,,,,,,,,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2026,1,cobia,6.543811321258545,21.32717514038086,8.22773265838623,31.11560440063477,0.0818720981478691,0.0211032573133707,32.76132583618164,76.10618591308594,4.145445823669434,0.0,106.84031677246094,0.1305213123559951,,,,,,,,,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2026,2,cobia,6.270038604736328,25.93745422363281,8.287294387817383,30.77593231201172,0.0852713882923126,0.0229059681296348,37.09566879272461,80.74478912353516,4.578084468841553,0.0,121.31169128417967,0.0,,,,,,,,,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2026,3,cobia,6.509443759918213,27.249711990356445,8.205978393554688,30.35851287841797,0.0766693279147148,0.0283368043601512,40.03573226928711,114.79977416992188,5.500197410583496,0.0,134.14735412597656,0.8741907477378845,,,,,,,,,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2026,4,cobia,7.36442756652832,25.25935745239257,8.277816772460938,30.771896362304688,0.0703224837779998,0.0240881852805614,37.278133392333984,100.61504364013672,4.653909206390381,0.0,137.5106964111328,0.0,,,,,,,,,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2025,1,cobia,5.292898178100586,19.579252243041992,8.238663673400879,30.688844680786133,0.1476707458496093,0.0217142086476087,36.989166259765625,80.13506317138672,5.962392807006836,0.0,118.95909118652344,0.0,,,,,,,,,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2025,2,cobia,5.54676628112793,25.255599975585938,8.234088897705078,30.782554626464844,0.1299374103546142,0.0275842435657978,35.28392028808594,87.85606384277344,5.79472017288208,0.0,122.66603088378906,1.500428318977356,,,,,,,,,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2025,3,cobia,6.050571441650391,26.921777725219727,8.207684516906738,29.17790985107422,0.1060270369052887,0.0460589751601219,42.11216735839844,111.35150909423828,5.72877836227417,900.376708984375,142.702880859375,0.0,,,,,,,,,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2025,4,cobia,5.952484607696533,24.43864822387696,8.258086204528809,30.231853485107425,0.102289043366909,0.0264022815972566,31.21983337402344,86.96903991699219,4.238535404205322,237.40582275390625,103.77669525146484,0.0,,,,,,,,,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2026,1,cobia,6.532363414764404,20.557641983032227,8.21628475189209,31.74442481994629,0.0976036861538887,0.0290938448160886,33.442710876464844,118.31510162353516,3.7108712196350098,0.0,112.87776947021484,0.4273305535316467,,,,,,,,,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2026,2,cobia,5.791497707366943,26.97100257873535,8.131036758422852,30.83884620666504,0.0925957411527633,0.030252294614911,37.14588165283203,87.6415023803711,2.809408187866211,341.6121520996094,141.86199951171875,0.6450676918029785,,,,,,,,,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2026,3,cobia,6.085635662078857,28.05312728881836,8.197312355041504,30.359161376953125,0.0830839201807975,0.0430116802453994,37.57550811767578,104.82640838623048,1.4940743446350098,0.0,138.8445281982422,0.0,,,,,,,,,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2026,4,cobia,6.759481906890869,25.014148712158203,8.211324691772461,30.57382583618164,0.0808293744921684,0.0290827583521604,41.42893981933594,103.57965850830078,0.0,139.84596252441406,148.68133544921875,2.8527252674102783,,,,,,,,,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2025,1,ALL,,,,,,,,,,,,,0.0014855570625513,0.0018176242010667,0.0001038050686474,0.0003076971333939,0.0012285391567274,0.0001685166789684,0.0420638211071491,0.0003975970903411,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2025,2,ALL,,,,,,,,,,,,,0.001308208447881,0.0015752709005028,0.0001038050686474,0.0,0.0012784412829205,0.0001685166789684,0.0396689139306545,0.00053292902885,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2025,3,ALL,,,,,,,,,,,,,0.0013036195887252,0.001858138712123,0.0001038050686474,0.0010285786120221,0.0024470738135278,0.0001685166789684,0.0145648755133152,0.0002252364065498,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2025,4,ALL,,,,,,,,,,,,,0.001308208447881,0.0020541611593216,0.0001038050686474,0.0,0.0006687733111903,0.0001685166789684,0.0090594217181205,0.0,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2026,1,ALL,,,,,,,,,,,,,0.0013905951054766,0.0017403489910066,0.0001038050686474,0.0,0.0015718126669526,0.0001685166789684,0.0035780062898993,0.0001947412529261,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2026,2,ALL,,,,,,,,,,,,,0.001308208447881,0.0018139884341508,0.0001038050686474,0.0,0.0008856243803165,0.0001685166789684,0.0166253298521041,0.0,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2026,3,ALL,,,,,,,,,,,,,0.001308208447881,0.0018112630350515,0.0001038050686474,0.0010196133516728,0.0010212800698354,0.0001685166789684,0.0172052048146724,0.0003352422791067,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2316868,426503,2026,4,ALL,,,,,,,,,,,,,0.001308208447881,0.0017182878218591,0.0001038050686474,7.789711526129395e-05,0.0009861349826678,0.0001685166789684,0.0131650706753134,0.0003490490489639,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2025,1,ALL,,,,,,,,,,,,,0.0014855570625513,0.0016730719944462,0.0001038050686474,0.0,0.0035623339936137,0.0001685166789684,0.0228396467864513,0.0004094686883036,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2025,2,ALL,,,,,,,,,,,,,0.001308208447881,0.0014023316325619,0.0001038050686474,0.0,0.0047408435493707,0.0001685166789684,0.0132759921252727,0.0195898357778787,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2025,3,ALL,,,,,,,,,,,,,0.0013036195887252,0.0018367633456364,0.0001038050686474,0.0006844564341008,0.0013715875102207,0.0001685166789684,0.0291249863803386,8.723922292119823e-06,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2025,4,ALL,,,,,,,,,,,,,0.001308208447881,0.0017857737839221,0.0001038050686474,0.0,0.0013129414292052,0.0001685166789684,0.0131457075476646,0.0002947970060631,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2026,1,ALL,,,,,,,,,,,,,0.0013612867332994,0.0013635153882205,0.0001038050686474,0.0001005906524369,0.0017474582418799,0.0001685166789684,0.0041870167478919,0.0005454853526316,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2026,2,ALL,,,,,,,,,,,,,0.0013036195887252,0.001689686323516,0.0001038050686474,0.0,0.0018295528134331,0.0001685166789684,0.0192140080034732,0.0003593871952034,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2026,3,ALL,,,,,,,,,,,,,0.001308208447881,0.0018285957630723,0.0001038050686474,0.0,0.0003522986953612,0.0001685166789684,0.0098367985337972,0.0003750181640498,
NB14,Ven bờ phường Hùng Thắng,2317578,422609,2026,4,ALL,,,,,,,,,,,,,0.001308208447881,0.0019795922562479,0.0001038050686474,0.0001687272597337,0.0004611492040567,0.0001685166789684,0.0083613051101565,0.0004021372878924,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2025,1,cobia,6.102202892303467,19.123476028442383,8.141965866088867,30.62136650085449,0.1092756986618042,0.0177913587540388,34.913352966308594,74.02816772460938,2.9648776054382324,0.0,135.48590087890625,1.8857741355896,,,,,,,,,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2025,2,cobia,5.928220272064209,25.08952713012696,8.198905944824219,30.072813034057617,0.112950399518013,0.0188382100313901,38.97604370117188,69.88253784179688,3.039323806762696,0.0,131.78317260742188,4.843739032745361,,,,,,,,,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2025,3,cobia,6.094163417816162,26.335193634033203,8.201631546020508,29.12617301940918,0.0910859331488609,0.0242232047021389,42.96421813964844,115.69947814941406,3.833643913269043,0.0,137.20077514648438,1.0083649158477783,,,,,,,,,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2025,4,cobia,6.111938953399658,23.90802574157715,8.204504013061523,30.21039581298828,0.0799831673502922,0.0203474089503288,35.894264221191406,75.40900421142578,3.322667121887207,0.0,129.0279083251953,0.0,,,,,,,,,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2026,1,cobia,7.091020107269287,20.1529598236084,8.268136024475098,31.610225677490234,0.0890751853585243,0.0221338085830211,35.724979400634766,75.66974639892578,2.3435864448547363,875.6363525390625,126.71424865722656,5.023102760314941,,,,,,,,,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2026,2,cobia,6.288102149963379,27.47256660461425,8.304739952087402,31.4318904876709,0.0950274541974067,0.0319797657430172,34.0285530090332,102.89405059814452,3.6201014518737793,0.0,112.64891052246094,1.4346743822097778,,,,,,,,,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2026,3,cobia,6.236586570739746,27.638687133789062,8.191445350646973,30.272369384765625,0.0707641318440437,0.0380656607449054,40.73957824707031,118.5768814086914,2.0965025424957275,0.0,141.82940673828125,0.0,,,,,,,,,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2026,4,cobia,7.326111793518066,24.94721794128418,8.23897647857666,30.990100860595703,0.0679388716816902,0.0207516159862279,40.35375213623047,99.68437957763672,1.899535179138184,0.0,130.8109130859375,0.0,,,,,,,,,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2025,1,ALL,,,,,,,,,,,,,0.0014855570625513,0.0017943351995199,0.0001038050686474,0.0,0.0016331727383658,0.0001685166789684,0.0155600374564528,0.0005143052549101,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2025,2,ALL,,,,,,,,,,,,,0.001308208447881,0.0015400829724967,0.0001038050686474,0.0002536721585784,0.0011393884196877,0.0001685166789684,0.008781093172729,0.0005748376715928,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2025,3,ALL,,,,,,,,,,,,,0.0013036195887252,0.0025619650259613,0.0001038050686474,0.0,0.0005327643011696,0.0001685166789684,0.0112539725378155,0.0,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2025,4,ALL,,,,,,,,,,,,,0.001308208447881,0.0023258673027157,0.0001038050686474,0.0002883919514715,0.001281265518628,0.0001685166789684,0.0321250073611736,0.0003892391687259,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2026,1,ALL,,,,,,,,,,,,,0.0013905951054766,0.0015896944096311,0.0001038050686474,0.0,0.0015903661260381,0.0001685166789684,0.0111461374908685,0.0004543088143691,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2026,2,ALL,,,,,,,,,,,,,0.0013036195887252,0.0016422517364844,0.0001038050686474,0.0,0.0014801688957959,0.0001685166789684,0.0087003726512193,0.0008431777241639,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2026,3,ALL,,,,,,,,,,,,,0.001308208447881,0.0020458481740206,0.0001038050686474,0.0011282527120783,0.0004939918871968,0.0001685166789684,0.0104075716808438,0.0002216963330283,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2317218,430394,2026,4,ALL,,,,,,,,,,,,,0.001308208447881,0.002248290926218,0.0001038050686474,0.0002353121089981,0.0013361073797568,0.0001685166789684,0.0090663414448499,0.0004075278702657,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2025,1,ALL,,,,,,,,,,,,,0.0014855570625513,0.0020220982842147,0.0001038050686474,0.0,0.0018287366256117,0.0001685166789684,0.028591901063919,0.0009280061931349,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2025,2,ALL,,,,,,,,,,,,,0.001308208447881,0.0015452075749635,0.0001038050686474,0.0023205156903713,0.0023295050486922,0.0001685166789684,0.0152762625366449,0.001118499902077,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2025,3,ALL,,,,,,,,,,,,,0.0013036195887252,0.0017799773486331,0.0001038050686474,0.0020472118631005,0.0013561184750869,0.0001685166789684,0.0218074731528759,0.0008068933966569,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2025,4,ALL,,,,,,,,,,,,,0.001308208447881,0.0019645444117486,0.0001038050686474,0.0005365077522583,0.0009194178273901,0.0001685166789684,0.0131822628900408,0.0,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2026,1,ALL,,,,,,,,,,,,,0.0013905951054766,0.0014925949508324,0.0001038050686474,0.0,0.001175265526399,0.0001685166789684,0.0089617427438497,0.0002460476243868,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2026,2,ALL,,,,,,,,,,,,,0.0013036195887252,0.001514236908406,0.0001038050686474,0.0002474308712407,0.00089908298105,0.0001685166789684,0.0060736546292901,0.000713461486157,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2026,3,ALL,,,,,,,,,,,,,0.0013036195887252,0.0025811246596276,0.0001038050686474,0.0045073516666889,0.0007885288214311,0.0001685166789684,0.0219893809407949,0.0003166006063111,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2317471,431681,2026,4,ALL,,,,,,,,,,,,,0.001308208447881,0.0019752057269215,0.0001038050686474,0.0011532314820215,0.0015066639753058,0.0001685166789684,0.0203020256012678,0.0004122790996916,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2317257,432137,2025,1,cobia,6.707102298736572,18.128433227539062,8.168326377868652,32.380645751953125,0.102398969233036,0.0163903106003999,33.47584915161133,62.53435897827149,8.817927360534668,0.0,137.2736358642578,0.0,,,,,,,,,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2317257,432137,2025,2,cobia,6.0956854820251465,25.31718063354492,8.289030075073242,31.44905662536621,0.1084792464971542,0.0192513391375541,31.320125579833984,46.07938766479492,9.325464248657228,0.0,130.12550354003906,1.5265532732009888,,,,,,,,,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2317257,432137,2025,3,cobia,6.091922283172607,27.219470977783203,8.293739318847656,31.804969787597656,0.0890080854296684,0.0314047932624816,34.59408187866211,72.73226165771484,9.85252285003662,0.0,123.75311279296876,0.0,,,,,,,,,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2317257,432137,2025,4,cobia,6.107612609863281,24.26785087585449,8.28762149810791,31.0703239440918,0.0742471888661384,0.0179209150373935,33.30277633666992,85.7778091430664,9.691439628601074,0.0,114.29676055908205,0.0,,,,,,,,,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2317257,432137,2026,1,cobia,6.853279113769531,19.21232986450196,8.245320320129395,33.2962760925293,0.0868042707443237,0.01875601708889,33.721641540527344,86.33416748046875,8.079350471496582,0.0,119.66173553466795,0.0,,,,,,,,,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2317257,432137,2026,2,cobia,7.0816802978515625,26.533246994018555,8.353158950805664,32.639686584472656,0.0848546922206878,0.0221584979444742,36.63204193115234,88.1930923461914,7.694733142852783,0.0,122.09791564941406,4.421832084655762,,,,,,,,,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2317257,432137,2026,3,cobia,6.504323482513428,28.27944564819336,8.24051570892334,31.91074562072754,0.0650990903377533,0.0440500937402248,38.21869659423828,115.62883758544922,7.857198715209961,114.51276397705078,123.349853515625,2.967571258544922,,,,,,,,,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2317257,432137,2026,4,cobia,6.8498406410217285,26.767066955566406,8.352997779846191,31.509078979492188,0.0774639323353767,0.0443661622703075,33.12861633300781,80.4991683959961,7.891080379486084,0.0,112.73518371582033,4.203141689300537,,,,,,,,,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2316544,435609,2025,1,cobia,6.450351715087891,18.457050323486328,8.133736610412598,31.860858917236328,0.0883103236556053,0.0160154215991497,33.70973587036133,66.77621459960938,9.909207344055176,0.0,138.80575561523438,0.0,,,,,,,,,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2316544,435609,2025,2,cobia,6.29238748550415,25.755708694458008,8.218408584594727,31.30787467956543,0.0884286314249038,0.0154568534344434,33.03183364868164,62.71146774291992,6.793595790863037,0.0,115.56832885742188,2.1747074127197266,,,,,,,,,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2316544,435609,2025,3,cobia,5.933525562286377,27.39595031738281,8.267372131347656,31.734115600585938,0.0685692280530929,0.026006294414401,34.24324035644531,81.41139221191406,7.834169387817383,0.0,121.59542083740234,0.0,,,,,,,,,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2316544,435609,2025,4,cobia,6.09853982925415,24.57418441772461,8.252120971679688,31.13089942932129,0.0645506307482719,0.0177804119884967,34.134090423583984,102.0457992553711,8.458233833312988,0.0,123.96173858642578,0.0,,,,,,,,,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2316544,435609,2026,1,cobia,7.077295780181885,19.15360641479492,8.263675689697266,32.76862335205078,0.0741360709071159,0.0201106052845716,32.97709655761719,79.30330657958984,9.154873847961426,0.0,115.34860229492188,0.0,,,,,,,,,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2316544,435609,2026,2,cobia,6.331993579864502,26.29693603515625,8.271827697753906,31.42511940002441,0.0725913494825363,0.0266690906137228,36.063255310058594,103.88658905029295,7.759970188140869,0.0,120.4585418701172,1.8839244842529297,,,,,,,,,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2316544,435609,2026,3,cobia,6.016024112701416,28.426332473754883,8.16549301147461,32.1727409362793,0.0662101581692695,0.0419481433928012,37.35677719116211,106.25056457519533,7.40358304977417,0.0,127.90154266357422,0.0,,,,,,,,,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2316544,435609,2026,4,cobia,8.337862014770508,25.191539764404297,8.217415809631348,31.76823616027832,0.064785435795784,0.0304475929588079,32.83567428588867,57.06568908691406,7.661159038543701,0.0,132.62637329101562,1.4154914617538452,,,,,,,,,
NB19,Lạch Lộ Phong- TP Hạ Long,2316498,443279,2025,1,cobia,6.7895941734313965,19.53331184387207,8.161079406738281,31.162012100219727,0.0790668949484825,0.0155908446758985,32.45542907714844,65.35345458984375,5.0098958015441895,0.0,135.20925903320312,0.0,,,,,,,,,
NB19,Lạch Lộ Phong- TP Hạ Long,2316498,443279,2025,2,cobia,6.344358921051025,24.84010124206543,8.145753860473633,31.469913482666016,0.0795259624719619,0.018820097669959,32.35795593261719,65.87601470947266,3.19443941116333,141.08326721191406,103.78797912597656,0.0,,,,,,,,,
NB19,Lạch Lộ Phong- TP Hạ Long,2316498,443279,2025,3,cobia,5.918904781341553,27.42632102966309,8.2562894821167,31.6224365234375,0.0603821463882923,0.0210038889199495,35.034950256347656,58.43373489379883,2.546830654144287,0.0,116.43788146972656,3.71198844909668,,,,,,,,,
NB19,Lạch Lộ Phong- TP Hạ Long,2316498,443279,2025,4,cobia,6.300488471984863,25.605846405029297,8.230979919433594,30.391151428222656,0.0430146381258964,0.0244692638516426,36.60108184814453,103.22858428955078,1.1944388151168823,0.0,128.18359375,0.0,,,,,,,,,
NB19,Lạch Lộ Phong- TP Hạ Long,2316498,443279,2026,1,cobia,6.561560153961182,21.904932022094727,8.232722282409668,31.58726501464844,0.0623706541955471,0.027107186615467,39.40547180175781,85.48796844482422,3.79302978515625,0.0,109.77391815185548,0.1093092188239097,,,,,,,,,
NB19,Lạch Lộ Phong- TP Hạ Long,2316498,443279,2026,2,cobia,6.812568664550781,27.415258407592773,8.188157081604004,31.453258514404297,0.0686806812882423,0.0289967879652977,36.31241989135742,99.5258331298828,2.242952346801758,152.15867614746094,125.63800811767578,0.0,,,,,,,,,
NB19,Lạch Lộ Phong- TP Hạ Long,2316498,443279,2026,3,cobia,5.988703727722168,28.46493148803711,8.143256187438965,32.44246292114258,0.0580035075545311,0.0453126393258571,36.98162078857422,108.87962341308594,1.976712226867676,0.0,114.52691650390624,3.069460153579712,,,,,,,,,
NB19,Lạch Lộ Phong- TP Hạ Long,2316498,443279,2026,4,cobia,8.558639526367188,24.905237197875977,8.155858993530273,30.907793045043945,0.0495024509727954,0.0364308357238769,37.97598648071289,102.06757354736328,3.5356178283691406,0.0,136.1781005859375,0.0859907791018486,,,,,,,,,
